id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4777281010271523,LwqqN18Dp,1888833123,土盖耶,#哈啰单车#再也不骑了！！,,,,哈啰单车,0,1,0,2022-06-06 08:40,iPhone客户端,,,
4777133866750872,LwmBsskd2,5731119083,Skywhale,#哈啰单车#为啥没有减震呀？骑一路把我脑子给摇匀了。,,,,哈啰单车,0,1,1,2022-06-05 22:55,iPhone客户端,,,
4776289409959944,Lw0DqFN2g,2167359973,狗头尖叫山头上,#哈啰单车#p点定位的程序是用脚趾头写得么？地图上一大串的p，就是那两米的范围内能停@哈啰,,,哈啰,哈啰单车,0,0,2,2022-06-03 14:59,nova7你在焦点在,,,
4776237517504687,LvZhJvujl,7384890018,李宇轩0726,三亚唯一的一辆云行，目前是委托我在帮忙盯着这辆车@哈啰#哈啰出行#哈啰出行#哈啰单车##共享单车#,,三亚·三亚学院,哈啰,"哈啰出行,哈啰单车,共享单车",0,0,1,2022-06-03 11:33,HUAWEI Mate 40 Pro,"['https://wx2.sinaimg.cn/large/0083Mffkgy1h2uwd6g92pj32dc35s7wl.jpg', 'https://wx4.sinaimg.cn/large/0083Mffkgy1h2uwd8nxk5j335s2dcnpg.jpg', 'https://wx1.sinaimg.cn/large/0083Mffkgy1h2uwdayde4j32dc35shdx.jpg', 'https://wx3.sinaimg.cn/large/0083Mffkgy1h2uwddg2loj32dc35s4qt.jpg']",,
4775632460317571,LvJxQ1kC7,1613226747,佛系玩家_凯哥,#哈啰单车#新乡的哈罗单车越来越难找，经常沿途一个小时，都看不到一辆车的影子，甚至有时候好容易有辆单车，不是“停止运营”就是加了私锁！哈罗单车究竟是什么情况，不准备干了？！@朴实新乡@新乡身边事@新乡生活圈@新乡同城会@新乡阳光播报@新乡在线微博,,新乡·新乡市体育场,"朴实新乡,新乡身边事,新乡生活圈,新乡同城会,新乡阳光播报,新乡在线微博",哈啰单车,1,2,6,2022-06-01 19:29,iPhone客户端,['https://wx2.sinaimg.cn/large/6027e2fbly1h2syt2nq39j22c0340hdw.jpg'],,
4775506744447666,LvGh4iF2y,1794001754,买菜组_KD,#哈啰单车#总算延期了蚊子腿肉也是肉！哈哈！,,上海,,哈啰单车,0,1,0,2022-06-01 11:09,iPhone客户端,['https://wx4.sinaimg.cn/large/6aee4b5aly1h2skgrr287j20wi1ycqgs.jpg'],,
4775245779043982,Lvzu9BWKG,5730022013,郁建只为遇见,现在的哈啰单车是怎么回事，还的位置隔两三条街，到家了，到单位了还要停到几百米以外的P点，而且车与车的P位置还不同，充了会员就这样搞？我每次都没有乱停，不排除别人乱停乱放，但是p点设置特别少，谁还继续用你烂车，还收调度费，收尼玛，还有超过区域，丁点大范围扣几十块，良心给狗吃了吗？要不是这次一下充了3个月的，鬼还用你的。每年交几百，我多加点买个电瓶车不香？欢迎大家评理讨论。#哈啰单车##哈啰单车崩了#@哈啰单车@高度新闻@看看新闻正能量@四川发布@四川新闻@成都新闻@成都城市管理@成都商报#单车#,,,"哈啰单车,高度新闻,看看新闻正能量,四川发布,四川新闻,成都新闻,成都城市管理,成都商报","哈啰单车,哈啰单车崩了,单车",0,2,0,2022-05-31 17:52,iPhone客户端,['https://wx1.sinaimg.cn/large/006fMAtTly1h2rq8kmyc9j30zo2567wi.jpg'],,
4775192401806658,Lvy647zZE,5996300865,质量万里行消费服务平台,#哈啰单车##哈啰单车崩了#【@哈啰单车哈啰助力车乱扣调度费】消费者周某投诉：2022年5月27日下午两点左右，我将车停在了划为非机动车停车位里面，旁边就停有一辆哈啰助力单车，我本来就赶着上班，就着急锁车，我就想着后面去申诉调度费，结果就直接给我扣了。〖投诉编号：CR202205271407490223934；客服经理：010-84649110；客服邮箱：service@315tech.com〗。,,,"哈啰单车,315tech","哈啰单车,哈啰单车崩了",0,1,0,2022-05-31 14:20,HUAWEI P30 Pro,,,
4774580788401676,LvibAzfEU,3561012590,寻觅美食的喵酱,被鸽了—改道大悦—西西弗书店—刷微博雷军送海报—拿到王一博小海报和签名照一切自有天意👏👏👏晚餐再来一份#山沟沟里的粉#狠狠点了一堆，吃出了大餐的满足感相城区不知啥时放了很多#哈啰单车#，还挺方便，初尝试,,苏州·苏州大悦春风里,,"山沟沟里的粉,哈啰单车",0,0,0,2022-05-29 21:50,HUAWEI Mate 40 Pro,"['https://wx1.sinaimg.cn/large/d440bd6ely1h2plyjsvt3j20u0140agg.jpg', 'https://wx1.sinaimg.cn/large/d440bd6ely1h2plykednmj20u0140435.jpg', 'https://wx3.sinaimg.cn/large/d440bd6ely1h2plykyorbj20u014079k.jpg', 'https://wx3.sinaimg.cn/large/d440bd6ely1h2plylgx93j20u0140dnx.jpg', 'https://wx2.sinaimg.cn/large/d440bd6ely1h2plylwee7j20u0140ai0.jpg', 'https://wx1.sinaimg.cn/large/d440bd6ely1h2plyn3djfj21830u0th0.jpg', 'https://wx3.sinaimg.cn/large/d440bd6ely1h2plynpsnij20u0183qb6.jpg', 'https://wx2.sinaimg.cn/large/d440bd6ely1h2plyoaujvj20u0183jy1.jpg', 'https://wx1.sinaimg.cn/large/d440bd6ely1h2plyougd5j20u0140k20.jpg']",,
4774503547408365,Lvgb0v5fL,5613425824,削土豆剥虾壳,#哈啰单车#垃圾车垃圾定位,,,,哈啰单车,0,0,1,2022-05-29 16:43,微博客户端,,,
4774155712464560,Lv77Zal8Y,1800875263,小胖麻麻忙叨叨,强烈希望哈啰单车给我们这悲催的被封闭一个月的人儿们延期一个月，足不出户的，浪费了一个月的会员时限。哎#哈啰单车#,,,,哈啰单车,0,1,0,2022-05-28 17:41,小米CC9,,,
4773814312897151,LuYflc9Gf,5676042698,pai大星吗,#哈啰单车#听我说谢谢你,,,,哈啰单车,0,1,0,2022-05-27 19:04,OPPO Reno,"['https://wx4.sinaimg.cn/large/006c85ZMgy1h2n63hk1plj30u00ks0ua.jpg', 'https://wx2.sinaimg.cn/large/006c85ZMgy1h2n63i6fs9j30u00f8mya.jpg', 'https://wx2.sinaimg.cn/large/006c85ZMgy1h2n63iomvij30u00lkq4b.jpg']",,
4773641515960660,LuTKDp0DG,5953437267,在岸上的Mary,#哈啰单车#在地铁站口停显示不在停车点，青桔和美团却都可以停，并且早高峰都是一边走一边锁车，等提示都快进站了，你们是不是就指着早高峰拿调度费坑人啊,,,,哈啰单车,0,3,2,2022-05-27 07:38,iPhone客户端,,,
4772302510359907,LukUX1vCX,7714108302,陶里托斯同学,哈啰单车真治屁股#哈啰单车#,,,,哈啰单车,0,1,0,2022-05-23 14:57,iPhone客户端,['https://wx1.sinaimg.cn/large/008q3BXEly1h2icgz6tcqj30u01syjw4.jpg'],,
4771506985634439,Lu0dQnDM3,6288082377,Afro_wuuu,家门口扫了一辆哈啰，六分钟骑到地铁站，结果还车显示不在范围内，最近的还车点在我家门口，得了，大热天锻炼身体了是吧#哈啰单车#,,,,哈啰单车,0,4,2,2022-05-21 10:16,iPhone客户端,,,
4770760532691864,LtGNTbiha,3992322698,咣噔咣噔呛呛,#哈啰单车#上班骑车到公司门口不让锁车，行，我又骑出去300米到P点停，在马路左边显示停车点在我右边距离我11米，我又去马路右边，还显示停车点在我左边11米！咋的！你说你想咋的！让我停马路中间么！！！@哈啰单车！！！能不能人性化一点！！！公司附近都是工作园区，每天骑车上班的人很多！就不能给我们弄个停车点？非要骑出去那么远还找不到停车点再找客服么！！！@哈啰单车@哈啰单车@哈啰单车！！！！！,,,哈啰单车,哈啰单车,0,1,0,2022-05-19 08:50,HUAWEI P40 Pro 5G,,,
4770535160157372,LtAWo0EWg,6307005194,娟娟子的碎碎念空间,#哈啰单车#太恶心了，输几次验证码没屁用，半天没反应的，在太阳底下晒二十多分钟…我怀疑是不是单车也因为疫情的原因太久没有人骑系统反应变迟钝了？,,,,哈啰单车,0,1,0,2022-05-18 17:54,iPhone客户端,['https://wx1.sinaimg.cn/large/006SPyaely1h2cpfjhxe5j30n01ds44p.jpg'],,
4770439026970543,Ltyrktfm7,3859473432,大王派来的小钻风,骑车去上班，一进办公室同事就说，坐车的时候看到一女的踩着高跟鞋蹬自行车当时还觉得，哇塞这女的厉害，这会怎么觉得是你，哈哈哈哈吐槽#哈啰单车#车把手，这是脏的还是掉色啊，我的新手套,,,,哈啰单车,0,0,0,2022-05-18 11:32,HUAWEI Mate 40E,"['https://wx3.sinaimg.cn/large/e60ae418ly1h2ceg2gbayj227i2xx1ky.jpg', 'https://wx1.sinaimg.cn/large/e60ae418ly1h2cebg2z1xj22o03k0e82.jpg']",,
4770224093792819,LtsQFfUGv,5736357027,AD钙的D-,别靠近#哈啰单车#会变得不幸突然收到银行发来支付宝扣费短信查了一下是哈啰单车骑行的免密扣费（一般都不开免密支付的不知道为什么几年前疏忽了）然后发现是很多年前已经注销的手机号的新主人使用的只需要一个验证码就可以继承我绑定了支付宝的账户然后使用我的支付宝扣费打字真的被气死一开始就想直接打电话去跟客服撕打了两次愣是没听到“人工客服请按0”这一熟悉指令原来是要我自己跟机器人说转接人工,,,,哈啰单车,0,4,0,2022-05-17 21:18,iPhone客户端,"['https://wx3.sinaimg.cn/large/006gdavxgy1h2bpii2khkj30u01sy79v.jpg', 'https://wx1.sinaimg.cn/large/006gdavxgy1h2bpijdmzjj30u01sydl6.jpg', 'https://wx4.sinaimg.cn/large/006gdavxgy1h2bpilddelj30u01sygrg.jpg', 'https://wx2.sinaimg.cn/large/006gdavxgy1h2bpipdbucj30u01sy45m.jpg', 'https://wx1.sinaimg.cn/large/006gdavxgy1h2bpji4xxfj30u01sy7aj.jpg', 'https://wx2.sinaimg.cn/large/006gdavxgy1h2bpimscdkj30u01syjxh.jpg', 'https://wx3.sinaimg.cn/large/006gdavxgy1h2bpinzs8wj30u01sy799.jpg']",,
4770042959367229,Lto8vDiQl,3297877963,LemonTree哎呀呀,就是说能不能把调整座椅的改的方便一点，像美团那样，每次调整座椅都拧不动，还搞的一手油@哈啰单车@支付宝#哈啰单车#,,,"哈啰单车,支付宝",哈啰单车,0,1,0,2022-05-17 09:18,iPhone客户端,['https://wx4.sinaimg.cn/large/c4919fcbly1h2b4xadjapj22c0340b2a.jpg'],,
4770029918227221,LtnNtywh7,5134757547,百事cuka,#哈啰单车#自从买了骑车卡，已经三天没见车了！！！,,,,哈啰单车,0,0,1,2022-05-17 08:26,HUAWEI P20,['https://wx2.sinaimg.cn/large/005BuV07ly1h2b3hbrnk9j30u00u0jtz.jpg'],,
4769847647142073,Ltj3utXYJ,7535460181,壹览商业,据禾苗财经消息，#哈啰单车#官方微博近日发布了一条抽奖信息，文案里写到通过转发扩散抽送（1+2+...+365）元现金红包，而中奖用户最终只收到了368元。哈啰方称已在评论区回复过一网友表明红包只有368元，而当事人没有看到所以产生误解。律师针对此事表示哈啰方已违反广告法的相关规定，不得含有虚假或引人误解的内容，商家的评论也并没有对所有参与者进行提醒。,,,,哈啰单车,0,1,0,2022-05-16 20:22,微博 weibo.com,,,
4769409233062631,Lt7EncQJh,7585420074,小啵崽的奶膘,#哈啰单车#真的很抓马今天第一次骑车车是坏的然后第二次骑骑了六分钟结果这次很棒！坏在了路中间！然后根本起不走了被迫停在了路边上付了15元调度费结果我去申诉不给我退钱就算了还说是我的原因？？？？？你们车坏了起不走了我不停在路边难道还要喊个修理工然后修好了再去定点停车么？？@哈啰@哈啰单车@哈啰出行客服#哈啰助力车#L小啵崽的奶膘的微博视频,,,"哈啰,哈啰单车,哈啰出行客服","哈啰单车,哈啰助力车",0,2,1,2022-05-15 15:20,iPhone客户端,,"http://f.video.weibocdn.com/o0/dBl2iLrolx07W4fCw5ug01041200cANL0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1654833418&ssig=GXzAJZuIDu&KID=unistore,video",
4769312081183258,Lt57G4XOO,7488337781,大秦帝国卐第一战神白起,我发布了：#哈啰单车#骑单车#一起骑共享单车咯##快手#@快手L和平精英·低调哥的快手视频,,,快手,"哈啰单车 ,一起骑共享单车咯 ,快手",0,0,0,2022-05-15 08:54,微博视频号,,http://www.kuaishou.com/rest/kd/partner/weibo/linkcard/video?p=3xbbb3gh6xv4sky&a=3x5j8y9gugyq82y&f=3x5j8y9gugyq82y&kpn=NEBULA&subBiz=BROWSE_SLIDE_PHOTO&shareChannel=weibo&shareMethod=card&shareObjectId=5192931921371712899&shareResourceType=PHOTO_SELF&shareToken=XaARHXv1aSiz20m,
4769005669712334,LsX9sEKCy,2805027110,葡萄牛奶lq,今日不宜出行扫了辆没有电的哈啰单车找到了久违的蹬自行车的感觉外加人生第一张罚单#哈啰单车#,,,,哈啰单车,0,1,0,2022-05-14 12:36,vivo iQOO生而强悍,['https://wx2.sinaimg.cn/large/a7315126ly1h27tojgl2ej20u00u0jud.jpg'],,
4768798403465625,LsRLaexzb,1752364781,妙樂Music,来一场说走就走的骑行吧！吸着香山的新鲜空气，骑车吧，朋友！今日共享单车骑行52公里#哈啰单车##香山#@香山公园@哈啰单车#骑行#骑行L妙樂Music的微博视频,,,"香山公园,哈啰单车","哈啰单车,香山,骑行",0,0,0,2022-05-13 22:53,iPhone客户端,,"http://f.video.weibocdn.com/o0/YhmcxjExlx07W1yWd8o801041200gFDX0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1654833442&ssig=5gswqLSnMr&KID=unistore,video",
4768689624449666,LsOVIiFyO,5975386713,diamond321456,哈啰单车！！我一生之敌，建议还车多加一个确认步骤！#哈啰单车#,,,,哈啰单车,0,7,0,2022-05-13 15:41,HUAWEI Mate 20 Pro,,,
4768570635976850,LsLPNp4QO,6639282116,嘤嘤嘤呀520,#哈啰单车#哈啰单车好评,,,,哈啰单车,0,1,1,2022-05-13 07:48,iPhone客户端,,,
4768340004569745,LsFPOjaNz,5458819521,白树落花_,#蚂蚁云客服##哈啰单车#有你是我的福气五月中旬了现在给我扣四月工资是吧割完用户韭菜割我们是吧,,,,"蚂蚁云客服,哈啰单车",0,0,3,2022-05-12 16:31,小米10,,,
4768021836992672,LsxyDtl72,1723466022,毛毛的女神,#哈啰单车#今天自行车骑美了累计骑行快1个小时,,,,哈啰单车,0,0,1,2022-05-11 19:27,iPhone XS Max,"['https://wx1.sinaimg.cn/large/66ba0126ly1h24osa8rqwj20yi22odmb.jpg', 'https://wx2.sinaimg.cn/large/66ba0126ly1h24os9tliej20yi22on37.jpg']",,
4767919098298718,LsuSVyOSi,5253491729,Redamancynaa,#哈啰单车#今天附近没有美团单车找到一辆哈罗骑，本来想夸哈罗单车真好骑，到锁车的时候就是锁不上，22分钟就骑好了停在指定位置愣是快超30分钟才锁上，申诉也没用我夸你个毛线球啊,,,,哈啰单车,0,4,1,2022-05-11 12:39,荣耀X10 5G,"['https://wx1.sinaimg.cn/large/005Jx7bzgy1h24d1yehelj30u01uoag2.jpg', 'https://wx3.sinaimg.cn/large/005Jx7bzgy1h24d1z6qvpj30u00ms424.jpg', 'https://wx3.sinaimg.cn/large/005Jx7bzgy1h24d1ztyy3j30go0fxmx8.jpg', 'https://wx4.sinaimg.cn/large/005Jx7bzgy1h24d20cprdj30dt0d60t3.jpg']",,
4767250286644243,LsducrStd,7353643442,用户6137235081,我发布了：河北省唐山市路北区河沿庄大院2022年2月11日#哈啰单车#动物#公交车##快手#@快手L阳光的太阳的快手视频,,,快手,"哈啰单车 ,公交车 ,快手",1,1,0,2022-05-09 16:21,微博视频号,,http://www.kuaishou.com/rest/kd/partner/weibo/linkcard/video?p=3x3ipuweb6r98jm&a=3xkc8uyc3rqi4ce&f=3xkc8uyc3rqi4ce&kpn=KUAISHOU&subBiz=BROWSE_SLIDE_PHOTO&shareChannel=weibo&shareMethod=card&shareObjectId=5215449909118377977&shareResourceType=PHOTO_SELF&shareToken=X-24td7HX8Afc1dO,
4766962251728747,Ls5ZD7fJ1,5905614145,重生之不再当韭菜55,#哈啰单车#地铁站旁能不能增加投放量啊早上赶上点了根本没车车子也脏兮兮,,,,哈啰单车,0,2,0,2022-05-08 21:17,iPhone客户端,,,
4766905158861622,Ls4vxBbjo,5503767943,怎么破怎么破,哈啰单车也太差劲了吧！能不能先搞好自己的出行业务，搞一堆金融理财拼多多商城，五花八门的东西在app上，正常使用的功能都找不到了，买了个月卡想兑换，找兑换的入口找了半个小时，客服也无人能解，绝呀👏#哈啰单车#@哈啰单车,,,哈啰单车,哈啰单车,1,1,0,2022-05-08 17:30,荣耀10 AI变色更潮美,,,
4766812544437360,Ls26aiCmk,3165070121,总说反话的别扭怪,#哈啰单车#哈喽。？？？我用别的app没事每次开哈啰一定位就乱跳是为什么我真的好烦躁，不得不关机，有时候点得开有时候点不开@哈啰单车,,,哈啰单车,哈啰单车,0,1,0,2022-05-08 11:22,iPhone客户端,,,
4765888894469840,LrE4piKOc,3907856879,请问我可以换名字了不,#哈啰单车#为什么锁车要先点手机才能锁！？有点耽误时间啊！关键还老闪退,,,,哈啰单车,0,1,0,2022-05-05 22:12,iPhone客户端,,,
4765831995068184,LrCADlgsU,7349688390,何许闲乘月,#哈啰单车#你们是不是有病啊，那个P点啊比我读书的时候做的数学题上的P点跑得还快，一天一个样，天天找P点关键好好停路边不对，得停在马路中间才行？,,,,哈啰单车,0,0,0,2022-05-05 18:25,iQOO Neo6 强悍操控,,,
4765713816355529,Lrzw1qFmx,7716666969,柚柚雪柠檬,但凡边上要有青桔或者是美团我都不会骑哈啰，停车点一天变一个样#哈啰单车#策划吃💩长大的,,,,哈啰单车,0,1,1,2022-05-05 10:36,OPPO Find X3 Pro,,,
4765692576927365,LryXLt47H,5985480011,亲爱的李知音你好,#哈啰单车#但凡旁边有小黄车也不会选哈啰扫个码恨不得把我个人信息翻个底朝天我还得扫码中码才能开锁只有不把时间当回事儿的人才敢选你们我看你们不是靠单车赚钱是靠用户信息赚钱@哈啰单车,,,哈啰单车,哈啰单车,0,2,0,2022-05-05 09:11,iPhone客户端,,,
4765393468260695,LrrbkyEZ1,2108173511,吃夜宵了没宝贝,#哈啰单车#真无语了找到停车位，朋友都都都能停，非说还有一米，移了半天都不行,,,,哈啰单车,0,1,0,2022-05-04 13:23,iPhone客户端,,,
4765321263845323,LrpiSg8ll,1941952637,琦乐无比Forever,求哈啰单车快快出现#哈啰单车##哈尔滨哈啰单车#,,,,"哈啰单车,哈尔滨哈啰单车",0,1,0,2022-05-04 08:36,iPhone客户端,['https://wx3.sinaimg.cn/large/73bfd87dly1h1w2ophsq5j22yo1o0u0x.jpg'],,
4764984637132704,LrgxVtVxC,5288631435,晴雨不想长肉,经过今天的这件事情之后我再也不会骑小蓝了因为超出服务器了我就买了一个随心骑让我朋友能平安的骑回去结果车骑到到停车点了还不能停车定位不按车辆定位按照手机定位（因为之前手机和车辆不在同一地方是可以还车的）今天本来时间就赶还因为这件事来回折腾打客服电话等到最后也没有说人工服务问人工客服也问不出个所以然来只说订单会安排进行还车只说要打开这个那个的从一开始客服说的那些我都打开了就是不行无语死了今天最让我生气的事情小蓝我只能说拜拜了您嘞#哈啰单车#@哈啰,,,哈啰,哈啰单车,0,0,1,2022-05-03 10:18,晴雨乖乖Android,,,
4763948760959940,LqPBa41IU,1923699011,陈_小小小贤,#哈啰单车#现在是不是不可以我人在这里，我家人在另外一边，我帮我家人开单车让他们骑了？因为这个以前是可以的，现在我帮我家人扫单车时就一直说故障，每辆都这样,,,,哈啰单车,0,1,0,2022-04-30 13:42,iPhone客户端,,,
4763320168482770,LqzfizAKS,3102642047,cherish_每一天,不得不吐槽下哈啰单车昨天开始施行的新规则，关锁要先掏出手机点“我要还车”，然后等校验成功后才能手动关锁。就不能从消费者角度把步骤改简洁点嘛，要么就手动关锁，要么就只在手机上点关锁就好了打工人早上争分夺秒的时候哪有时间耗费在小蓝身上意见已经提了，不更改规则的话我就要奔赴小黄了#哈啰出行##哈啰单车#,,,,"哈啰出行,哈啰单车",0,3,3,2022-04-28 20:04,小米10S,,,
4763029172389205,LqrFXa1xz,7468984395,2个啊饼,我真的要谢厦门的共享单车和助力车，你们是歧视腿短的吗？！厦门是没有个小的人吗？！虽然上面的空气是还不错，但是对个小的人真的很不友好啊😖也没有个使用评价给我反馈一下#哈啰单车#,,,,哈啰单车,0,2,0,2022-04-28 00:48,HUAWEI P40 5G,,,
4762531132867424,LqeIFc1WM,7585415491,潮湿信徒GGG,#哈啰单车#全程不到三公里，其他品牌单车调度费也就5元，你们直接20元，牛，是我错了，为什么非要骑这个品牌的呢？园区门口美团和青桔安安稳稳的停，为什么非要骑小蓝车多交20元调度费呢？是我有病,,,,哈啰单车,0,5,0,2022-04-26 15:49,Android,['https://wx1.sinaimg.cn/large/008hlD59gy1h1n66duh9aj30qa1gcju6.jpg'],,
4762078134667820,Lq2W1jAjq,5612354149,i一元一元钱,关于哈啰单车昨天扫了一辆结果发现要骑行方向应该是天桥对面如果不推到天桥对面我就必须逆行可是我一个人弱女子怎么有力气推单车上下天桥呢于是我在扫完两分钟后调了个座椅没骑火速换回去了#哈啰单车#,,,,哈啰单车,0,1,0,2022-04-25 09:49,nova7SE 5G你在焦点在,"['https://wx1.sinaimg.cn/large/0067ORH7gy1h1lq7wri9vj30u00mnacm.jpg', 'https://wx2.sinaimg.cn/large/0067ORH7gy1h1lq7x3w4kj31hd0u0dgn.jpg']",,
